日付,Ｒ,場所,枠番,前走枠番,着順,前走着順,馬番,前走馬番,人気,前走人気,1角,2角,3角,4角,前1角,前2角,前3角,前4角
2021. 8. 8,1,新潟,6,8,５,３,12,10,8,3,,,3,3,,,1,1
2021. 8. 8,1,新潟,5,8,６,２,9,17,5,12,,,7,8,,,10,12
2021. 8. 8,1,新潟,6,3,７,14,11,5,17,12,,,15,14,,,11,12
2021. 8. 8,1,新潟,2,8,８,７,3,8,9,7,,,10,10,1,1,1,1
2021. 8. 8,1,新潟,8,4,９,４,15,8,12,8,,,11,11,,,4,3
2021. 8. 8,1,新潟,1,2,10,５,1,2,7,5,,,14,14,,,6,7
2021. 8. 8,1,新潟,4,8,11,４,7,11,11,8,,,7,8,,,1,1
2021. 8. 8,1,新潟,7,8,12,３,14,13,3,4,,,3,3,,,2,2
2021. 8. 8,1,新潟,8,1,13,８,17,1,6,10,,,7,6,,,6,7
2021. 8. 8,1,新潟,3,3,14,５,5,6,13,11,,,12,11,,,8,8
2021. 8. 8,1,新潟,5,5,15,７,10,9,14,3,,,12,13,,,3,3
2021. 8. 8,1,新潟,8,8,16,10,16,10,15,9,,,17,17,,,11,10
2021. 8. 8,1,新潟,2,,17,,4,,16,,,,15,16,,,,
2021. 6. 6,1,東京,7,1,１,２,13,2,1,2,,,1,1,,,1,1
2021. 6. 6,1,東京,8,6,２,４,15,11,8,12,,,4,3,,,11,10
2021. 6. 6,1,東京,1,4,３,４,2,8,7,8,,,3,3,,,1,1
2021. 6. 6,1,東京,3,5,４,２,5,9,4,15,,,13,12,,,13,13
2021. 6. 6,1,東京,5,5,５,３,10,8,3,5,,,8,6,,,9,9
2021. 6. 6,1,東京,3,6,６,３,6,12,9,7,,,10,9,,,3,2
2021. 6. 6,1,東京,8,6,７,３,16,10,6,7,,,7,6,,,8,8
2021. 6. 6,1,東京,4,2,８,11,7,3,5,12,,,2,2,6,5,7,9
2021. 6. 6,1,東京,5,8,９,２,9,13,2,1,,,4,3,,,3,2
2021. 6. 6,1,東京,7,1,10,９,14,1,12,10,,,12,12,,,13,13
2021. 6. 6,1,東京,1,5,11,３,1,9,10,10,,,8,9,,,14,14
2021. 6. 6,1,東京,6,7,12,15,12,13,15,9,,,14,14,,,8,9
2021. 6. 6,1,東京,2,5,13,11,3,10,14,10,,,10,9,15,15,11,10
2021. 6. 6,1,東京,6,7,14,止,11,13,13,11,,,16,16,9,10,12,
2021. 6. 6,1,東京,4,2,15,９,8,3,11,9,,,4,6,,,10,9
2021. 6. 6,1,東京,2,1,16,12,4,1,16,13,,,14,15,,,13,10
2021. 5.30,1,東京,6,4,１,３,11,6,1,3,,,2,2,,3,2,3
2021. 5.30,1,東京,2,7,２,２,4,12,4,3,,,1,1,2,2,2,2
2021. 5.30,1,東京,2,2,３,３,3,3,3,3,,,7,7,6,6,5,5
2021. 5.30,1,東京,6,4,４,11,12,4,6,3,,,12,11,4,4,3,4
2021. 5.30,1,東京,3,8,５,４,5,13,2,2,,,3,3,3,3,2,1
2021. 5.30,1,東京,8,4,６,４,15,4,5,6,,,7,8,5,5,6,6
2021. 5.30,1,東京,7,,７,,13,,9,,,,16,16,,,,
2021. 5.30,1,東京,5,4,８,10,9,6,10,8,,,10,10,,,12,12
2021. 5.30,1,東京,7,8,９,11,14,18,11,13,,,14,13,,,12,14
2021. 5.30,1,東京,4,7,10,消,8,11,13,,,,4,5,,,,
2021. 5.30,1,東京,3,4,11,11,6,8,16,15,,,4,4,,,12,12
2021. 5.30,1,東京,5,7,12,16,10,13,14,11,,,15,15,9,12,14,15
2021. 5.30,1,東京,4,6,13,６,7,11,8,11,,,7,8,,,15,15
2021. 5.30,1,東京,8,8,14,15,16,15,7,1,,,4,5,2,2,2,4
2021. 5.30,1,東京,1,7,15,13,2,14,15,14,,,11,11,,13,11,11
2021. 5.30,1,東京,1,1,16,５,1,1,12,4,,,13,14,7,7,8,8
2021. 5.29,1,東京,2,5,１,３,4,9,2,2,,,1,1,,,9,7
2021. 5.29,1,東京,6,1,２,５,12,2,3,5,,,6,6,,,5,5
2021. 5.29,1,東京,4,7,３,６,8,14,7,8,,,4,3,5,5,3,4
2021. 5.29,1,東京,7,6,４,10,14,11,8,9,,,10,9,11,11,9,12
2021. 5.29,1,東京,8,8,５,６,15,16,5,5,,,8,8,,,5,3
2021. 5.29,1,東京,4,8,６,11,7,16,6,9,,,15,15,,15,14,11
2021. 5.29,1,東京,5,8,７,３,9,12,16,7,,,9,9,11,11,10,8
2021. 5.29,1,東京,3,7,８,10,5,13,10,11,,,11,11,,,13,14
2021. 5.29,1,東京,2,3,９,３,3,4,1,3,,,4,3,,,5,5
2021. 5.29,1,東京,8,5,10,９,16,9,14,16,,,2,2,,,11,12
2021. 5.29,1,東京,6,6,11,12,11,11,15,12,,,7,6,7,7,8,8
2021. 5.29,1,東京,7,8,12,13,13,16,11,14,,,11,11,5,5,6,8
2021. 5.29,1,東京,1,7,13,11,2,11,13,10,,,11,11,3,5,11,12
2021. 5.29,1,東京,1,,14,,1,,12,,,,14,14,,,,
2021. 5.29,1,東京,5,1,15,７,10,1,4,1,,,2,3,5,8,10,9
2021. 5.29,1,東京,3,,16,,6,,9,,,,16,16,,,,
2021. 5.23,1,東京,7,5,１,２,14,10,1,2,,,2,2,,,3,3
2021. 5.23,1,東京,4,6,２,８,8,6,4,6,,,5,4,2,2,3,3
2021. 5.23,1,東京,8,7,３,８,15,14,2,3,,,3,3,,,8,9
2021. 5.23,1,東京,1,7,４,８,2,14,3,2,,,3,4,,,10,10
2021. 5.23,1,東京,8,3,５,５,16,5,6,15,,,11,9,,,11,10
2021. 5.23,1,東京,6,2,６,２,11,2,13,9,,,1,1,5,5,4,4
2021. 5.23,1,東京,7,6,７,８,13,10,11,9,,,5,4,,,11,11
2021. 5.23,1,東京,1,6,８,８,1,12,7,8,,,16,15,,,13,13
2021. 5.23,1,東京,5,8,９,16,10,16,10,10,,,15,15,,,14,15
2021. 5.23,1,東京,3,,10,,6,,12,,,,11,12,,,,
2021. 5.23,1,東京,4,8,11,８,7,15,5,8,,,7,7,,,8,9
2021. 5.23,1,東京,5,4,12,15,9,8,8,7,,,14,13,,,8,8
2021. 5.23,1,東京,2,,13,,3,,14,,,,9,9,,,,
2021. 5.23,1,東京,2,3,14,11,4,6,9,11,,,7,8,,12,10,10
2021. 5.23,1,東京,3,1,15,15,5,1,15,15,,,11,13,,,15,15
2021. 5.23,1,東京,6,1,16,13,12,1,16,11,,,9,9,,,7,7
2021. 5.16,1,東京,1,6,１,５,1,10,3,2,,,1,1,,,6,6
2021. 5.16,1,東京,7,3,２,６,13,6,2,2,,,3,3,3,3,3,3
2021. 5.16,1,東京,4,4,３,３,7,8,4,12,,,5,5,,,14,12
2021. 5.16,1,東京,8,6,４,11,16,12,6,3,,,11,11,,,8,8
2021. 5.16,1,東京,2,3,５,３,3,6,1,3,,,3,3,,,13,13
2021. 5.16,1,東京,6,6,６,16,11,11,11,6,,,15,15,13,13,15,15
2021. 5.16,1,東京,4,1,７,６,8,2,7,5,,,11,12,,,3,3
2021. 5.16,1,東京,2,4,８,５,4,7,10,10,,,7,7,,,12,11
2021. 5.16,1,東京,6,5,９,９,12,9,5,2,,,5,5,,,5,5
2021. 5.16,1,東京,5,2,10,10,9,4,14,10,,,7,7,,,16,16
2021. 5.16,1,東京,1,7,11,８,2,12,13,9,,,11,14,,,6,6
2021. 5.16,1,東京,7,7,12,14,14,14,16,13,,,15,16,,,11,13
2021. 5.16,1,東京,5,6,13,10,10,11,9,8,,,7,7,,,7,8
2021. 5.16,1,東京,3,7,14,12,6,13,15,10,,,14,12,,,11,11
2021. 5.16,1,東京,8,4,15,８,15,7,12,9,,,7,7,,,8,7
2021. 5.16,1,東京,3,6,16,11,5,12,8,8,,,2,2,,,5,6
2021. 5.16,1,新潟,6,5,１,３,11,9,3,2,,,8,8,,,6,6
2021. 5.16,1,新潟,7,6,２,11,14,12,4,2,,,3,3,6,4,8,10
2021. 5.16,1,新潟,5,7,３,３,10,13,2,11,,,7,6,,7,8,8
2021. 5.16,1,新潟,6,7,４,４,12,10,1,5,,,4,4,,6,6,6
2021. 5.16,1,新潟,4,7,５,11,7,13,5,6,,,9,9,11,13,13,14
2021. 5.16,1,新潟,3,,６,,5,,6,,,,15,14,,,,
2021. 5.16,1,新潟,8,5,７,８,15,5,8,10,,,10,10,,,8,7
2021. 5.16,1,新潟,3,3,８,12,6,5,16,16,,,6,6,16,16,16,16
2021. 5.16,1,新潟,4,2,９,６,8,2,7,8,,,4,4,,,4,4
2021. 5.16,1,新潟,2,1,10,９,3,1,10,10,,,13,13,6,6,7,10
2021. 5.16,1,新潟,2,2,11,７,4,4,12,13,,,2,2,,7,11,10
2021. 5.16,1,新潟,8,3,12,９,16,4,9,11,,,12,11,10,9,10,10
2021. 5.16,1,新潟,1,4,13,16,1,8,15,10,,,16,16,16,16,16,16
2021. 5.16,1,新潟,7,2,14,５,13,2,14,4,,,1,1,1,1,1,2
2021. 5.16,1,新潟,5,,15,,9,,11,,,,11,11,,,,
2021. 5.16,1,新潟,1,5,16,16,2,9,13,14,,,14,14,,,11,12
2021. 5.15,1,東京,7,8,１,２,14,16,1,2,,,10,7,,,5,5
2021. 5.15,1,東京,1,6,２,３,2,11,2,3,,,1,1,,,2,2
2021. 5.15,1,東京,2,5,３,５,4,9,10,7,,,2,2,,,1,1
2021. 5.15,1,東京,2,6,４,３,3,11,4,3,,,3,3,,,8,7
2021. 5.15,1,東京,5,3,５,６,9,5,6,2,,,11,11,1,1,1,2
2021. 5.15,1,東京,6,5,６,２,12,10,3,4,,,8,10,,,5,4
2021. 5.15,1,東京,5,3,７,７,10,5,8,13,,,8,7,,,15,15
2021. 5.15,1,東京,8,5,８,７,16,10,5,7,,,13,13,,,9,9
2021. 5.15,1,東京,3,3,９,15,6,6,13,13,,,6,7,,,16,16
2021. 5.15,1,東京,8,3,10,８,15,4,14,15,,,14,13,,,13,13
2021. 5.15,1,東京,7,3,11,２,13,6,7,3,,,11,12,,,7,6
2021. 5.15,1,東京,3,5,12,７,5,9,11,6,,,4,6,,,5,5
2021. 5.15,1,東京,4,,13,,8,,15,,,,16,16,,,,
2021. 5.15,1,東京,1,8,14,12,1,13,16,12,,,15,15,3,5,7,8
2021. 5.15,1,東京,6,2,14,12,11,3,9,14,,,6,4,,8,7,4
2021. 5.15,1,東京,4,8,16,13,7,15,12,12,,,5,4,3,2,3,13
2021. 5. 9,1,東京,5,7,１,７,10,14,3,5,,,2,2,,,3,3
2021. 5. 9,1,東京,4,7,２,７,8,12,4,5,,,1,1,2,2,1,1
2021. 5. 9,1,東京,6,7,３,７,12,13,7,14,,,3,2,,,9,10
2021. 5. 9,1,東京,2,2,４,４,3,3,1,3,,,5,4,,,3,4
2021. 5. 9,1,東京,8,4,５,９,15,7,6,7,,,8,9,,,12,13
2021. 5. 9,1,東京,1,5,６,11,2,9,8,12,,,11,9,,4,6,5
2021. 5. 9,1,東京,7,4,７,８,13,8,11,6,,,5,4,,,7,8
2021. 5. 9,1,東京,3,4,８,３,6,7,2,7,,,5,7,3,3,3,2
2021. 5. 9,1,東京,5,7,９,11,9,13,16,11,,,11,12,,,14,14
2021. 5. 9,1,東京,2,4,10,９,4,8,13,9,,,8,7,,,8,8
2021. 5. 9,1,東京,7,1,11,９,14,1,15,12,,,14,15,12,12,9,9
2021. 5. 9,1,東京,6,6,12,６,11,10,5,15,,,11,9,,,14,14
2021. 5. 9,1,東京,4,6,13,10,7,12,12,10,,,10,12,3,3,6,7
2021. 5. 9,1,東京,1,8,14,３,1,11,9,8,,,3,4,4,4,3,3
2021. 5. 9,1,東京,3,,15,,5,,10,,,,14,12,,,,
2021. 5. 9,1,東京,8,4,16,13,16,6,14,14,,,16,16,,,8,8
2021. 5. 1,1,東京,8,2,１,２,16,4,3,8,,,9,8,10,10,9,6
2021. 5. 1,1,東京,5,8,２,２,10,15,2,1,,,3,3,,,1,1
2021. 5. 1,1,東京,2,4,３,３,4,5,5,4,,,16,13,6,6,7,5
2021. 5. 1,1,東京,4,5,４,３,8,9,1,1,,,5,4,,,10,8
2021. 5. 1,1,東京,1,7,５,５,2,12,4,7,,,7,6,3,3,1,1
2021. 5. 1,1,東京,6,5,６,７,11,9,6,9,,,1,1,2,2,2,2
2021. 5. 1,1,東京,4,7,７,10,7,10,7,6,,,11,10,2,3,3,3
2021. 5. 1,1,東京,5,6,８,16,9,11,11,5,,,15,11,2,2,2,2
2021. 5. 1,1,東京,6,6,９,４,12,12,9,11,,,11,9,14,14,7,7
2021. 5. 1,1,東京,8,7,10,７,15,14,14,11,,,11,13,,,13,11
2021. 5. 1,1,東京,7,7,11,５,13,14,10,6,,,2,2,7,7,6,6
2021. 5. 1,1,東京,3,8,12,７,6,15,13,3,,,6,6,,,13,15
2021. 5. 1,1,東京,2,3,13,11,3,6,15,13,,,14,15,11,12,12,12
2021. 5. 1,1,東京,3,8,14,９,5,16,8,4,,,3,4,,,14,14
2021. 5. 1,1,東京,1,1,15,８,1,2,12,12,,,9,15,,,8,8
2021. 5. 1,1,東京,7,,16,,14,,16,,,,7,11,,,,
2021. 4.25,1,東京,7,6,１,６,13,12,2,5,,,4,3,16,14,11,8
2021. 4.25,1,東京,6,2,２,15,12,3,4,5,,,6,4,,,13,14
2021. 4.25,1,東京,4,5,３,７,8,5,12,8,,,14,12,10,10,10,9
2021. 4.25,1,東京,8,5,４,３,16,10,3,2,,,12,12,8,8,5,3
2021. 4.25,1,東京,2,7,５,６,3,13,6,4,,,11,8,,,3,4
2021. 4.25,1,東京,5,7,６,８,9,14,8,8,,,1,1,,,7,8
2021. 4.25,1,東京,1,5,７,５,2,10,7,9,,,5,4,,,10,8
2021. 4.25,1,東京,7,3,８,11,14,5,13,8,,,9,8,,,15,13
2021. 4.25,1,東京,3,5,９,13,5,10,14,11,,,16,16,,,12,13
2021. 4.25,1,東京,2,4,10,６,4,7,1,8,,,12,14,,,9,9
2021. 4.25,1,東京,6,6,11,７,11,11,15,12,,,2,2,,,10,12
2021. 4.25,1,東京,1,,12,,1,,5,,,,8,8,,,,
2021. 4.25,1,東京,4,5,13,６,7,9,11,12,,,9,8,,,12,12
2021. 4.25,1,東京,3,1,14,12,6,1,10,15,,,2,4,,12,12,11
2021. 4.25,1,東京,8,4,15,14,15,7,9,4,,,6,4,,,6,7
2021. 4.25,1,東京,5,4,16,11,10,4,16,9,,,14,14,4,4,8,9
2021. 4.17,1,中山,5,1,１,２,10,2,3,5,,,3,2,,,8,8
2021. 4.17,1,中山,6,3,２,３,12,5,1,3,,,9,9,,,11,8
2021. 4.17,1,中山,3,2,３,７,5,3,2,1,,,1,1,,,3,4
2021. 4.17,1,中山,2,5,４,３,3,10,5,6,,,3,2,,,3,3
2021. 4.17,1,中山,4,5,５,６,7,10,4,1,,,8,7,,,5,3
2021. 4.17,1,中山,4,3,６,９,8,6,9,15,,,10,9,,,8,7
2021. 4.17,1,中山,5,2,７,９,9,3,6,12,,,5,5,,,11,12
2021. 4.17,1,中山,2,5,８,２,4,10,8,14,,,7,7,,,5,6
2021. 4.17,1,中山,6,2,９,10,11,4,11,12,,,12,11,,,15,15
2021. 4.17,1,中山,8,7,10,12,16,13,12,15,,,12,11,,,14,14
2021. 4.17,1,中山,8,8,11,16,15,16,7,8,,,5,5,,,2,4
2021. 4.17,1,中山,7,3,12,９,14,5,15,14,,,10,13,,,12,11
2021. 4.17,1,中山,1,5,13,15,1,9,14,17,,,15,15,,,11,15
2021. 4.17,1,中山,7,8,14,12,13,12,10,9,,,2,4,,9,11,11
2021. 4.17,1,中山,3,,15,,6,,13,,,,16,16,,,,
2021. 4.17,1,中山,1,4,16,16,2,7,16,15,,,12,14,,,8,10
2021. 4.10,1,中山,4,4,１,２,7,8,1,1,,,1,1,,,2,1
2021. 4.10,1,中山,8,4,２,２,16,8,2,2,,,5,5,,,8,8
2021. 4.10,1,中山,6,1,３,４,11,1,3,1,,,8,7,2,3,5,5
2021. 4.10,1,中山,8,8,４,４,15,15,9,10,,,3,2,,,3,3
2021. 4.10,1,中山,2,7,５,３,3,12,4,4,,,8,9,,,3,3
2021. 4.10,1,中山,1,5,６,７,2,10,8,4,,,14,11,,,4,5
2021. 4.10,1,中山,3,2,７,14,5,4,13,8,,,15,15,,,6,9
2021. 4.10,1,中山,6,1,８,７,12,2,15,12,,,11,11,,,10,10
2021. 4.10,1,中山,2,2,９,８,4,4,11,11,,,8,7,,,12,10
2021. 4.10,1,中山,5,4,10,６,10,8,5,5,,,3,2,,,5,5
2021. 4.10,1,中山,4,6,11,５,8,12,6,4,,,5,6,,,2,2
2021. 4.10,1,中山,3,6,12,４,6,11,7,7,,,2,2,,,1,1
2021. 4.10,1,中山,5,8,13,７,9,15,12,8,,,11,11,,,11,11
2021. 4.10,1,中山,1,7,14,12,1,14,10,15,,,11,11,,,2,3
2021. 4.10,1,中山,7,3,15,16,14,6,14,14,,,5,9,,,3,3
2021. 4.10,1,中山,7,,16,,13,,16,,,,16,16,,,,
2021. 4. 4,1,中山,5,8,１,４,10,15,5,3,,,1,1,,,4,4
2021. 4. 4,1,中山,6,6,２,２,11,12,1,1,,,2,2,,,1,1
2021. 4. 4,1,中山,3,3,３,７,5,5,3,1,,,11,8,,2,3,3
2021. 4. 4,1,中山,5,4,４,４,9,8,2,1,,,5,4,,,3,3
2021. 4. 4,1,中山,7,2,５,３,14,4,4,7,,,6,7,,,13,12
2021. 4. 4,1,中山,6,4,６,５,12,8,6,6,,,3,3,,,6,6
2021. 4. 4,1,中山,2,5,７,５,4,10,8,11,,,8,4,,,8,8
2021. 4. 4,1,中山,3,4,８,11,6,7,7,5,,,10,13,,4,7,8
2021. 4. 4,1,中山,4,,９,,7,,10,,,,11,10,,,,
2021. 4. 4,1,中山,4,8,９,５,8,15,9,12,,,8,8,,,7,7
2021. 4. 4,1,中山,1,7,11,11,1,13,16,16,,,11,11,,,11,10
2021. 4. 4,1,中山,8,,12,,15,,13,,,,15,15,,,,
2021. 4. 4,1,中山,8,5,13,18,16,9,11,18,,,6,11,,,4,6
2021. 4. 4,1,中山,1,8,14,13,2,14,12,12,,,14,13,,,13,13
2021. 4. 4,1,中山,2,,15,,3,,14,,,,16,16,,,,
2021. 4. 4,1,中山,7,4,16,８,13,8,15,14,,,3,4,,,14,11
2021. 3.28,1,中山,2,4,１,２,3,7,2,3,,,5,3,,2,2,1
2021. 3.28,1,中山,4,1,２,２,8,1,1,3,,,2,1,,,2,2
2021. 3.28,1,中山,5,5,３,５,10,9,6,10,,,3,3,,,6,6
2021. 3.28,1,中山,8,3,４,７,15,4,10,9,,,3,3,,,11,11
2021. 3.28,1,中山,5,1,５,２,9,2,3,2,,,8,7,,,7,5
2021. 3.28,1,中山,1,6,６,13,2,12,8,5,,,11,9,,,12,13
2021. 3.28,1,中山,7,7,７,14,13,14,13,15,,,12,9,5,8,13,13
2021. 3.28,1,中山,2,3,８,６,4,6,5,10,,,8,6,,6,7,7
2021. 3.28,1,中山,6,5,９,16,12,10,14,16,,,6,8,,,16,16
2021. 3.28,1,中山,6,8,10,６,11,16,9,10,,,8,11,,,7,7
2021. 3.28,1,中山,3,,11,,6,,12,,,,13,13,,,,
2021. 3.28,1,中山,7,4,12,７,14,8,11,9,,,6,12,,,8,8
2021. 3.28,1,中山,8,7,13,11,16,13,7,8,,,14,14,,,3,3
2021. 3.28,1,中山,4,2,14,２,7,3,4,5,,,1,2,,,1,1
2021. 3.28,1,中山,3,2,15,16,5,3,16,15,,,15,15,,,16,16
2021. 3.28,1,中山,1,,止,,1,,15,,,,16,16,,,,
2021. 3.27,1,中山,4,8,１,３,8,14,2,1,3,3,3,2,3,3,2,2
2021. 3.27,1,中山,7,4,２,３,14,7,3,1,7,8,4,4,2,2,2,1
2021. 3.27,1,中山,5,6,３,２,9,11,5,4,5,5,4,4,9,8,5,5
2021. 3.27,1,中山,2,8,４,４,3,15,6,6,1,1,1,1,2,2,2,2
2021. 3.27,1,中山,1,4,５,５,1,8,8,12,3,3,4,7,6,6,5,5
2021. 3.27,1,中山,4,7,６,２,7,13,1,1,10,11,4,6,8,7,6,7
2021. 3.27,1,中山,6,1,７,６,12,2,11,15,9,9,12,11,13,13,14,15
2021. 3.27,1,中山,5,8,８,８,10,16,10,7,5,5,10,8,2,2,2,2
2021. 3.27,1,中山,7,2,９,13,13,4,9,8,13,13,14,14,5,4,7,8
2021. 3.27,1,中山,2,3,10,５,4,6,4,2,2,2,2,2,12,12,7,9
2021. 3.27,1,中山,1,2,11,８,2,3,7,6,11,9,12,8,,14,14,14
2021. 3.27,1,中山,6,,12,,11,,12,,7,7,8,8,,,,
2021. 3.27,1,中山,8,,13,,15,,15,,15,15,10,11,,,,
2021. 3.27,1,中山,8,3,14,11,16,3,16,14,11,12,15,15,,,12,11
2021. 3.27,1,中山,3,,15,,6,,13,,14,15,16,15,,,,
2021. 3.27,1,中山,3,3,16,14,5,5,14,13,15,14,9,13,16,16,16,15
2021. 3.20,1,中山,6,3,１,５,12,6,8,5,,,2,2,,,3,2
2021. 3.20,1,中山,1,7,２,７,2,12,5,5,,,8,8,,,11,10
2021. 3.20,1,中山,4,7,２,３,8,13,2,2,,,8,8,,,4,5
2021. 3.20,1,中山,6,2,４,５,11,4,7,6,,,1,1,,,1,1
2021. 3.20,1,中山,1,3,５,５,1,3,6,5,,,7,5,,,9,7
2021. 3.20,1,中山,5,7,６,２,10,13,1,8,,,5,3,,,6,6
2021. 3.20,1,中山,7,3,７,３,14,6,4,4,,,8,8,,,6,6
2021. 3.20,1,中山,3,3,８,４,6,5,10,12,,,3,3,,,4,4
2021. 3.20,1,中山,8,8,９,５,16,16,3,9,,,5,5,,,7,5
2021. 3.20,1,中山,4,4,10,16,7,8,12,13,,,11,11,,,5,5
2021. 3.20,1,中山,5,,11,,9,,11,,,,11,11,,,,
2021. 3.20,1,中山,2,,12,,3,,9,,,,13,13,,,,
2021. 3.20,1,中山,8,,13,,15,,14,,,,3,7,,,,
2021. 3.20,1,中山,7,,14,,13,,15,,,,15,15,,,,
2021. 3.20,1,中山,2,,15,,4,,13,,,,16,16,,,,
2021. 3.20,1,中山,3,,16,,5,,16,,,,14,14,,,,
2021. 3.14,1,中山,7,2,１,４,14,4,1,5,2,2,2,1,,2,1,1
2021. 3.14,1,中山,8,1,２,３,16,1,3,5,11,10,4,4,15,14,9,3
2021. 3.14,1,中山,4,6,３,11,7,11,7,10,3,3,3,2,,,8,8
2021. 3.14,1,中山,6,1,４,５,11,2,5,8,13,13,8,7,16,16,16,10
2021. 3.14,1,中山,1,4,５,５,2,8,6,4,6,6,4,5,16,16,12,9
2021. 3.14,1,中山,3,5,６,３,5,8,2,2,1,1,1,2,2,2,2,2
2021. 3.14,1,中山,1,1,７,止,1,2,8,4,4,4,4,6,,,,
2021. 3.14,1,中山,8,6,８,９,15,9,15,12,6,7,4,7,9,9,8,9
2021. 3.14,1,中山,6,1,９,９,12,1,4,9,9,8,8,9,8,8,9,9
2021. 3.14,1,中山,3,8,10,８,6,15,12,11,9,10,8,10,12,12,12,11
2021. 3.14,1,中山,2,3,11,８,3,5,11,15,11,12,12,12,11,12,11,8
2021. 3.14,1,中山,5,7,12,16,9,13,13,13,8,8,12,11,,,10,9
2021. 3.14,1,中山,7,8,13,８,13,15,14,8,4,4,8,12,,,6,8
2021. 3.14,1,中山,5,,14,,10,,9,,14,14,14,14,,,,
2021. 3.14,1,中山,2,,15,,4,,16,,15,15,15,15,,,,
2021. 3.14,1,中山,4,,16,,8,,10,,16,16,16,16,,,,
2021. 3.13,1,中山,1,4,１,４,2,8,2,6,1,1,1,1,,,5,5
2021. 3.13,1,中山,8,3,２,８,15,5,6,6,10,7,6,2,12,13,13,12
2021. 3.13,1,中山,4,5,３,２,8,7,1,2,11,11,8,5,11,10,8,7
2021. 3.13,1,中山,3,1,４,５,5,1,7,13,11,11,11,10,9,11,11,9
2021. 3.13,1,中山,3,4,５,７,6,7,13,16,16,16,16,14,,,11,11
2021. 3.13,1,中山,7,3,６,10,14,4,8,10,5,5,3,4,9,9,11,11
2021. 3.13,1,中山,8,8,７,５,16,12,15,6,7,7,9,10,3,3,3,4
2021. 3.13,1,中山,6,6,８,９,12,11,4,12,3,3,3,5,,,5,3
2021. 3.13,1,中山,2,7,９,７,3,13,3,7,7,7,9,9,3,2,4,2
2021. 3.13,1,中山,5,7,10,15,10,15,16,18,13,13,14,12,,,18,18
2021. 3.13,1,中山,4,8,11,14,7,14,14,14,13,13,14,16,,,14,14
2021. 3.13,1,中山,2,6,12,７,4,11,5,6,5,5,7,8,4,4,4,4
2021. 3.13,1,中山,5,7,13,11,9,14,9,11,15,15,11,14,6,6,8,5
2021. 3.13,1,中山,6,5,14,14,11,8,10,11,2,2,2,2,11,11,11,12
2021. 3.13,1,中山,1,5,15,12,1,9,11,9,3,3,5,7,,,8,9
2021. 3.13,1,中山,7,7,16,14,13,13,12,16,7,7,11,12,,3,4,6
2021. 3. 7,1,中山,5,1,１,２,10,2,1,2,,,3,3,,,1,1
2021. 3. 7,1,中山,2,5,２,２,3,9,5,7,,,1,1,,,5,6
2021. 3. 7,1,中山,2,1,３,５,4,2,7,14,,,13,12,,,15,12
2021. 3. 7,1,中山,7,7,４,４,14,13,2,2,,,6,6,,,4,4
2021. 3. 7,1,中山,5,8,５,９,9,16,10,6,,,6,6,,,1,2
2021. 3. 7,1,中山,4,4,６,３,8,7,4,6,,,3,3,,,7,5
2021. 3. 7,1,中山,6,2,７,７,12,3,8,5,,,8,8,,,9,7
2021. 3. 7,1,中山,4,3,８,14,7,6,14,15,,,15,15,,11,11,11
2021. 3. 7,1,中山,1,3,９,３,1,5,3,3,,,3,3,,,9,7
2021. 3. 7,1,中山,3,7,10,14,5,14,11,12,,,13,12,,4,3,3
2021. 3. 7,1,中山,8,4,11,９,15,7,12,12,,,12,14,11,11,13,11
2021. 3. 7,1,中山,8,1,12,16,16,2,15,16,,,11,11,,,14,13
2021. 3. 7,1,中山,7,3,13,９,13,4,9,13,,,8,8,,,5,6
2021. 3. 7,1,中山,3,3,14,４,6,6,6,6,,,2,2,,,2,2
2021. 3. 7,1,中山,6,2,15,10,11,4,16,14,,,8,8,,,9,10
2021. 3. 7,1,中山,1,2,16,14,2,2,13,11,,,16,16,,,13,14
2021. 3. 6,1,中山,5,6,１,６,10,11,2,2,2,4,4,2,8,6,6,7
2021. 3. 6,1,中山,6,3,２,９,11,5,4,6,9,8,5,5,,,6,5
2021. 3. 6,1,中山,4,5,３,４,7,8,1,1,2,2,2,1,,,6,6
2021. 3. 6,1,中山,8,1,４,10,15,1,6,7,2,2,2,2,3,2,4,8
2021. 3. 6,1,中山,4,5,５,８,8,9,12,15,6,6,5,5,10,10,10,12
2021. 3. 6,1,中山,5,2,６,９,9,3,9,12,14,14,10,7,,,6,6
2021. 3. 6,1,中山,7,7,７,４,14,14,3,12,14,14,10,12,12,13,10,8
2021. 3. 6,1,中山,1,8,８,12,1,15,16,14,12,12,13,10,,,9,8
2021. 3. 6,1,中山,1,4,９,９,2,6,11,9,9,8,10,8,9,10,12,11
2021. 3. 6,1,中山,7,3,10,10,13,6,15,14,12,12,13,14,15,15,14,14
2021. 3. 6,1,中山,3,6,11,11,6,12,7,14,9,11,13,14,7,10,15,15
2021. 3. 6,1,中山,3,7,12,14,5,13,14,16,6,4,5,12,,10,10,11
2021. 3. 6,1,中山,2,,13,,4,,13,,16,16,16,16,,,,
2021. 3. 6,1,中山,8,7,14,10,16,14,8,14,6,8,5,10,13,13,13,13
2021. 3. 6,1,中山,2,7,15,５,3,14,5,7,1,1,1,4,,,11,10
2021. 3. 6,1,中山,6,4,16,12,12,8,10,13,5,6,5,8,15,15,14,13
